Stage , Degree , In_Edges , Out_Edges , Depth
Part_0001 , 1 , 0 , 1 , 1
Manuf_0001 , 23 , 23 , 0 , 0
Part_0002 , 1 , 0 , 1 , 1
Manuf_0002 , 23 , 23 , 0 , 0
Part_0003 , 1 , 0 , 1 , 1
Manuf_0003 , 23 , 23 , 0 , 0
Part_0004 , 1 , 0 , 1 , 1
Manuf_0004 , 25 , 25 , 0 , 0
Part_0005 , 1 , 0 , 1 , 1
Manuf_0005 , 25 , 25 , 0 , 0
Part_0006 , 1 , 0 , 1 , 1
Manuf_0006 , 27 , 27 , 0 , 0
Part_0007 , 1 , 0 , 1 , 1
Part_0008 , 1 , 0 , 1 , 1
Part_0009 , 6 , 0 , 6 , 1
Part_0010 , 6 , 0 , 6 , 1
Part_0011 , 3 , 0 , 3 , 1
Part_0012 , 6 , 0 , 6 , 1
Part_0013 , 6 , 0 , 6 , 1
Part_0014 , 3 , 0 , 3 , 1
Part_0015 , 6 , 0 , 6 , 1
Part_0016 , 6 , 0 , 6 , 1
Part_0017 , 6 , 0 , 6 , 1
Part_0018 , 6 , 0 , 6 , 1
Part_0019 , 6 , 0 , 6 , 1
Part_0020 , 6 , 0 , 6 , 1
Part_0021 , 3 , 0 , 3 , 1
Part_0022 , 6 , 0 , 6 , 1
Part_0023 , 3 , 0 , 3 , 1
Part_0024 , 6 , 0 , 6 , 1
Part_0025 , 6 , 0 , 6 , 1
Part_0026 , 2 , 0 , 2 , 1
Part_0027 , 6 , 0 , 6 , 1
Part_0028 , 6 , 0 , 6 , 1
Part_0029 , 6 , 0 , 6 , 1
Part_0030 , 2 , 0 , 2 , 1
Part_0031 , 4 , 0 , 4 , 1
Part_0032 , 3 , 0 , 3 , 1
Part_0033 , 3 , 0 , 3 , 1
Part_0034 , 6 , 0 , 6 , 1
Part_0035 , 4 , 0 , 4 , 1
Part_0036 , 13 , 0 , 13 , 1
Manuf_0007 , 4 , 4 , 0 , 0
Manuf_0008 , 4 , 4 , 0 , 0
Manuf_0009 , 4 , 4 , 0 , 0
Manuf_0010 , 5 , 5 , 0 , 0
Manuf_0011 , 4 , 4 , 0 , 0
Manuf_0012 , 5 , 5 , 0 , 0
Manuf_0013 , 4 , 4 , 0 , 0
Part_0037 , 2 , 0 , 2 , 1
Part_0038 , 1 , 0 , 1 , 1
Part_0039 , 3 , 0 , 3 , 1
Part_0040 , 3 , 0 , 3 , 1
Part_0041 , 2 , 0 , 2 , 1
Part_0042 , 2 , 0 , 2 , 1
Part_0043 , 4 , 0 , 4 , 1
Part_0044 , 2 , 0 , 2 , 1
Part_0045 , 4 , 0 , 4 , 1
