Stage , Degree , In_Edges , Out_Edges , Depth
Dist_0001 , 20 , 1 , 19 , 1
Retail_0001 , 1 , 1 , 0 , 0
Retail_0002 , 1 , 1 , 0 , 0
Retail_0003 , 1 , 1 , 0 , 0
Retail_0004 , 1 , 1 , 0 , 0
Retail_0005 , 1 , 1 , 0 , 0
Retail_0006 , 1 , 1 , 0 , 0
Retail_0007 , 1 , 1 , 0 , 0
Retail_0008 , 1 , 1 , 0 , 0
Retail_0009 , 1 , 1 , 0 , 0
Retail_0010 , 1 , 1 , 0 , 0
Retail_0011 , 1 , 1 , 0 , 0
Retail_0012 , 1 , 1 , 0 , 0
Retail_0013 , 1 , 1 , 0 , 0
Retail_0014 , 1 , 1 , 0 , 0
Retail_0015 , 1 , 1 , 0 , 0
Retail_0016 , 1 , 1 , 0 , 0
Retail_0017 , 1 , 1 , 0 , 0
Retail_0018 , 1 , 1 , 0 , 0
Retail_0019 , 1 , 1 , 0 , 0
Dist_0002 , 20 , 1 , 19 , 1
Retail_0020 , 1 , 1 , 0 , 0
Retail_0021 , 1 , 1 , 0 , 0
Retail_0022 , 1 , 1 , 0 , 0
Retail_0023 , 1 , 1 , 0 , 0
Retail_0024 , 1 , 1 , 0 , 0
Retail_0025 , 1 , 1 , 0 , 0
Retail_0026 , 1 , 1 , 0 , 0
Retail_0027 , 1 , 1 , 0 , 0
Retail_0028 , 1 , 1 , 0 , 0
Retail_0029 , 1 , 1 , 0 , 0
Retail_0030 , 1 , 1 , 0 , 0
Retail_0031 , 1 , 1 , 0 , 0
Retail_0032 , 1 , 1 , 0 , 0
Retail_0033 , 1 , 1 , 0 , 0
Retail_0034 , 1 , 1 , 0 , 0
Retail_0035 , 1 , 1 , 0 , 0
Retail_0036 , 1 , 1 , 0 , 0
Retail_0037 , 1 , 1 , 0 , 0
Retail_0038 , 1 , 1 , 0 , 0
Dist_0003 , 20 , 1 , 19 , 1
Retail_0039 , 1 , 1 , 0 , 0
Retail_0040 , 1 , 1 , 0 , 0
Retail_0041 , 1 , 1 , 0 , 0
Retail_0042 , 1 , 1 , 0 , 0
Retail_0043 , 1 , 1 , 0 , 0
Retail_0044 , 1 , 1 , 0 , 0
Retail_0045 , 1 , 1 , 0 , 0
Retail_0046 , 1 , 1 , 0 , 0
Retail_0047 , 1 , 1 , 0 , 0
Retail_0048 , 1 , 1 , 0 , 0
Retail_0049 , 1 , 1 , 0 , 0
Retail_0050 , 1 , 1 , 0 , 0
Retail_0051 , 1 , 1 , 0 , 0
Retail_0052 , 1 , 1 , 0 , 0
Retail_0053 , 1 , 1 , 0 , 0
Retail_0054 , 1 , 1 , 0 , 0
Retail_0055 , 1 , 1 , 0 , 0
Retail_0056 , 1 , 1 , 0 , 0
Retail_0057 , 1 , 1 , 0 , 0
Dist_0004 , 20 , 1 , 19 , 1
Retail_0058 , 1 , 1 , 0 , 0
Retail_0059 , 1 , 1 , 0 , 0
Retail_0060 , 1 , 1 , 0 , 0
Retail_0061 , 1 , 1 , 0 , 0
Retail_0062 , 1 , 1 , 0 , 0
Retail_0063 , 1 , 1 , 0 , 0
Retail_0064 , 1 , 1 , 0 , 0
Retail_0065 , 1 , 1 , 0 , 0
Retail_0066 , 1 , 1 , 0 , 0
Retail_0067 , 1 , 1 , 0 , 0
Retail_0068 , 1 , 1 , 0 , 0
Retail_0069 , 1 , 1 , 0 , 0
Retail_0070 , 1 , 1 , 0 , 0
Retail_0071 , 1 , 1 , 0 , 0
Retail_0072 , 1 , 1 , 0 , 0
Retail_0073 , 1 , 1 , 0 , 0
Retail_0074 , 1 , 1 , 0 , 0
Retail_0075 , 1 , 1 , 0 , 0
Retail_0076 , 1 , 1 , 0 , 0
Dist_0005 , 20 , 1 , 19 , 1
Retail_0077 , 1 , 1 , 0 , 0
Retail_0078 , 1 , 1 , 0 , 0
Retail_0079 , 1 , 1 , 0 , 0
Retail_0080 , 1 , 1 , 0 , 0
Retail_0081 , 1 , 1 , 0 , 0
Retail_0082 , 1 , 1 , 0 , 0
Retail_0083 , 1 , 1 , 0 , 0
Retail_0084 , 1 , 1 , 0 , 0
